match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1187685,2019/20,2020-02-21,Basin Reserve,1,0.1,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,1,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,0.2,India,New Zealand,MA Agarwal,PP Shaw,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,0.3,India,New Zealand,MA Agarwal,PP Shaw,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,0.4,India,New Zealand,MA Agarwal,PP Shaw,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,0.5,India,New Zealand,MA Agarwal,PP Shaw,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,0.6,India,New Zealand,MA Agarwal,PP Shaw,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,1.1,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,1.2,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,2,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,1.3,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,1.4,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,1.5,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,2,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,1.6,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,1,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,2.1,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,4,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,2.2,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,2.3,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,2.4,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,2.5,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,1,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,2.6,India,New Zealand,MA Agarwal,PP Shaw,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,3.1,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,3.2,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,4,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,3.3,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,3.4,India,New Zealand,PP Shaw,MA Agarwal,TA Boult,1,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,3.5,India,New Zealand,MA Agarwal,PP Shaw,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,3.6,India,New Zealand,MA Agarwal,PP Shaw,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,4.1,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,4.2,India,New Zealand,PP Shaw,MA Agarwal,TG Southee,0,0,,,,,,bowled,PP Shaw,,
1187685,2019/20,2020-02-21,Basin Reserve,1,4.3,India,New Zealand,CA Pujara,MA Agarwal,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,4.4,India,New Zealand,CA Pujara,MA Agarwal,TG Southee,2,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,4.5,India,New Zealand,CA Pujara,MA Agarwal,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,4.6,India,New Zealand,CA Pujara,MA Agarwal,TG Southee,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,5.1,India,New Zealand,MA Agarwal,CA Pujara,TA Boult,2,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,5.2,India,New Zealand,MA Agarwal,CA Pujara,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,5.3,India,New Zealand,MA Agarwal,CA Pujara,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,5.4,India,New Zealand,MA Agarwal,CA Pujara,TA Boult,0,0,,,,,,,,,
1187685,2019/20,2020-02-21,Basin Reserve,1,5.5,India,New Zealand,MA Agarwal,CA Pujara,TA Boult,0,0,,,,,,,,,
