match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1122723,2017/18,2017-11-16,Eden Gardens,1,0.1,India,Sri Lanka,KL Rahul,S Dhawan,RAS Lakmal,0,0,,,,,,caught,KL Rahul,,
1122723,2017/18,2017-11-16,Eden Gardens,1,0.2,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,0.3,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,0.4,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,0.5,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,0.6,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,1.1,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,1,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,1.2,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,1.3,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,1.4,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,1.5,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,1.6,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,2.1,India,Sri Lanka,S Dhawan,CA Pujara,RAS Lakmal,0,1,,,,1,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,2.2,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,2.3,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,2.4,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,2.5,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,2.6,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,3.1,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,3.2,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,2,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,3.3,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,3.4,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,3.5,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,3.6,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,4,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,4.1,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,4.2,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,4.3,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,4.4,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,4.5,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,4.6,India,Sri Lanka,CA Pujara,S Dhawan,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,5.1,India,Sri Lanka,S Dhawan,CA Pujara,PLS Gamage,1,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,5.2,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,4,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,5.3,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,5.4,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,5.5,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,5.6,India,Sri Lanka,CA Pujara,S Dhawan,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,6.1,India,Sri Lanka,S Dhawan,CA Pujara,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,6.2,India,Sri Lanka,S Dhawan,CA Pujara,RAS Lakmal,0,0,,,,,,bowled,S Dhawan,,
1122723,2017/18,2017-11-16,Eden Gardens,1,6.3,India,Sri Lanka,V Kohli,CA Pujara,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,6.4,India,Sri Lanka,V Kohli,CA Pujara,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,6.5,India,Sri Lanka,V Kohli,CA Pujara,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,6.6,India,Sri Lanka,V Kohli,CA Pujara,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,7.1,India,Sri Lanka,CA Pujara,V Kohli,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,7.2,India,Sri Lanka,CA Pujara,V Kohli,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,7.3,India,Sri Lanka,CA Pujara,V Kohli,PLS Gamage,4,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,7.4,India,Sri Lanka,CA Pujara,V Kohli,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,7.5,India,Sri Lanka,CA Pujara,V Kohli,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,7.6,India,Sri Lanka,CA Pujara,V Kohli,PLS Gamage,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,8.1,India,Sri Lanka,V Kohli,CA Pujara,RAS Lakmal,0,0,,,,,,,,,
1122723,2017/18,2017-11-16,Eden Gardens,1,8.2,India,Sri Lanka,V Kohli,CA Pujara,RAS Lakmal,0,0,,,,,,,,,
